('Basic EPS', '-', '0.74', '-0.98', '-1.14', '-2.37')
         82945 function calls (82814 primitive calls) in 0.953 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        2    0.000    0.000    0.000    0.000 parse.py:451(<genexpr>)
        2    0.000    0.000    0.000    0.000 parse.py:469(urlunparse)
        2    0.000    0.000    0.000    0.000 parse.py:480(urlunsplit)
        1    0.000    0.000    0.000    0.000 parse.py:619(unquote)
        5    0.000    0.000    0.000    0.000 parse.py:782(quote)
        5    0.000    0.000    0.000    0.000 parse.py:846(quote_from_bytes)
        1    0.000    0.000    0.000    0.000 parse.py:868(urlencode)
       45    0.000    0.000    0.000    0.000 parse.py:98(_noop)
        1    0.000    0.000    0.000    0.000 parser.py:18(__init__)
        1    0.000    0.000    0.000    0.000 parser.py:42(parse)
        1    0.000    0.000    0.000    0.000 parser.py:60(parsestr)
        2    0.000    0.000    0.000    0.000 poolmanager.py:170(__init__)
        1    0.000    0.000    0.001    0.001 poolmanager.py:173(<lambda>)
        1    0.000    0.000    0.000    0.000 poolmanager.py:188(_new_pool)
        2    0.000    0.000    0.001    0.000 poolmanager.py:215(clear)
        1    0.000    0.000    0.000    0.000 poolmanager.py:224(connection_from_host)
        1    0.000    0.000    0.000    0.000 poolmanager.py:247(connection_from_context)
        1    0.000    0.000    0.000    0.000 poolmanager.py:262(connection_from_pool_key)
        1    0.000    0.000    0.000    0.000 poolmanager.py:286(connection_from_url)
        1    0.000    0.000    0.000    0.000 poolmanager.py:302(_merge_pool_kwargs)
        1    0.000    0.000    0.000    0.000 poolmanager.py:78(_default_key_normalizer)
        3    0.000    0.000    0.000    0.000 posixpath.py:232(expanduser)
        2    0.000    0.000    0.000    0.000 posixpath.py:41(_get_sep)
        1    0.000    0.000    0.000    0.000 proxy.py:4(connection_requires_http_tunnel)
        1    0.000    0.000    0.000    0.000 queue.py:12(_init)
       11    0.000    0.000    0.000    0.000 queue.py:121(put)
       23    0.000    0.000    0.000    0.000 queue.py:15(_qsize)
       12    0.000    0.000    0.000    0.000 queue.py:153(get)
       11    0.000    0.000    0.000    0.000 queue.py:18(_put)
       11    0.000    0.000    0.000    0.000 queue.py:21(_get)
        1    0.000    0.000    0.000    0.000 queue.py:33(__init__)
        1    0.000    0.000    0.000    0.000 re.py:232(compile)
        1    0.000    0.000    0.000    0.000 re.py:271(_compile)
        5    0.000    0.000    0.001    0.000 request.py:2463(getproxies_environment)
        3    0.000    0.000    0.001    0.000 request.py:2494(proxy_bypass_environment)
        3    0.000    0.000    0.000    0.000 request.py:40(__init__)
        1    0.000    0.000    0.000    0.000 request.py:98(set_file_position)
        1    0.000    0.000    0.000    0.000 response.py:144(_get_decoder)
        1    0.000    0.000    0.000    0.000 response.py:195(__init__)
        2    0.000    0.000    0.000    0.000 response.py:251(<genexpr>)
        1    0.000    0.000    0.000    0.000 response.py:275(release_conn)
        1    0.000    0.000    0.000    0.000 response.py:317(_init_length)
        1    0.000    0.000    0.000    0.000 response.py:369(_init_decoder)
       31    0.000    0.000    0.004    0.000 response.py:392(_decode)
        1    0.000    0.000    0.000    0.000 response.py:40(assert_header_parsing)
        1    0.000    0.000    0.000    0.000 response.py:414(_flush_decoder)
        2    0.000    0.000    0.000    0.000 response.py:425(_error_catcher)
       31    0.000    0.000    0.189    0.006 response.py:555(stream)
        1    0.000    0.000    0.000    0.000 response.py:581(from_httplib)
        1    0.000    0.000    0.000    0.000 response.py:617(getheader)
        1    0.000    0.000    0.000    0.000 response.py:635(closed)
        2    0.000    0.000    0.000    0.000 response.py:680(supports_chunked_reads)
       32    0.000    0.000    0.010    0.000 response.py:689(_update_chunk_length)
       31    0.000    0.000    0.175    0.006 response.py:703(_handle_chunk)
       31    0.000    0.000    0.189    0.006 response.py:725(read_chunked)
        1    0.000    0.000    0.000    0.000 response.py:75(__init__)
        1    0.000    0.000    0.000    0.000 response.py:79(__getattr__)
       32    0.001    0.000    0.004    0.000 response.py:82(decompress)
        1    0.000    0.000    0.000    0.000 response.py:94(is_response_to_head)
        2    0.000    0.000    0.000    0.000 retry.py:225(__init__)
        2    0.000    0.000    0.000    0.000 retry.py:283(<listcomp>)
        1    0.000    0.000    0.000    0.000 retry.py:430(_is_method_retryable)
        1    0.000    0.000    0.000    0.000 retry.py:450(is_retry)
        1    0.000    0.000    0.000    0.000 sessions.py:144(resolve_redirects)
        1    0.000    0.000    0.001    0.001 sessions.py:273(rebuild_proxies)
        1    0.000    0.000    0.000    0.000 sessions.py:362(__init__)
        1    0.000    0.000    0.000    0.000 sessions.py:424(__enter__)
        1    0.000    0.000    0.001    0.001 sessions.py:427(__exit__)
        1    0.000    0.000    0.002    0.002 sessions.py:430(prepare_request)
        1    0.000    0.000    0.877    0.877 sessions.py:470(request)
        7    0.000    0.000    0.000    0.000 sessions.py:50(merge_setting)
        1    0.000    0.000    0.875    0.875 sessions.py:626(send)
        1    0.000    0.000    0.000    0.000 sessions.py:677(<listcomp>)
        1    0.000    0.000    0.001    0.001 sessions.py:701(merge_environment_settings)
        1    0.000    0.000    0.000    0.000 sessions.py:730(get_adapter)
        3    0.000    0.000    0.000    0.000 sessions.py:74(<listcomp>)
        1    0.000    0.000    0.001    0.001 sessions.py:744(close)
        2    0.000    0.000    0.000    0.000 sessions.py:749(mount)
        2    0.000    0.000    0.000    0.000 sessions.py:755(<listcomp>)
        1    0.000    0.000    0.000    0.000 sessions.py:81(merge_hooks)
        1    0.000    0.000    0.000    0.000 sessions.py:98(get_redirect_target)
        1    0.000    0.000    0.000    0.000 shlex.py:1(<module>)
        1    0.000    0.000    0.000    0.000 shlex.py:19(shlex)
       11    0.000    0.000    0.000    0.000 six.py:1015(ensure_text)
        2    0.000    0.000    0.000    0.000 six.py:642(itervalues)
        5    0.000    0.000    0.000    0.000 six.py:992(ensure_str)
        2    0.000    0.000    0.000    0.000 socket.py:139(__init__)
        1    0.000    0.000    0.000    0.000 socket.py:221(makefile)
        1    0.000    0.000    0.000    0.000 socket.py:406(_decref_socketios)
        1    0.000    0.000    0.000    0.000 socket.py:412(_real_close)
        1    0.000    0.000    0.000    0.000 socket.py:416(close)
        1    0.000    0.000    0.000    0.000 socket.py:422(detach)
        1    0.000    0.000    0.000    0.000 socket.py:432(family)
        1    0.000    0.000    0.000    0.000 socket.py:438(type)
        1    0.000    0.000    0.000    0.000 socket.py:563(__init__)
      137    0.000    0.000    0.707    0.005 socket.py:575(readinto)
      138    0.000    0.000    0.000    0.000 socket.py:614(readable)
        1    0.000    0.000    0.000    0.000 socket.py:652(close)
        1    0.000    0.000    0.033    0.033 socket.py:731(getaddrinfo)
       10    0.000    0.000    0.000    0.000 socket.py:97(_intenum_converter)
        2    0.000    0.000    0.000    0.000 sre_compile.py:249(_compile_charset)
        2    0.000    0.000    0.000    0.000 sre_compile.py:276(_optimize_charset)
        2    0.000    0.000    0.000    0.000 sre_compile.py:411(_mk_bitmap)
        2    0.000    0.000    0.000    0.000 sre_compile.py:413(<listcomp>)
        2    0.000    0.000    0.000    0.000 sre_compile.py:453(_get_iscased)
        1    0.000    0.000    0.000    0.000 sre_compile.py:461(_get_literal_prefix)
        1    0.000    0.000    0.000    0.000 sre_compile.py:492(_get_charset_prefix)
        1    0.000    0.000    0.000    0.000 sre_compile.py:536(_compile_info)
        2    0.000    0.000    0.000    0.000 sre_compile.py:595(isstring)
        1    0.000    0.000    0.000    0.000 sre_compile.py:598(_code)
        1    0.000    0.000    0.000    0.000 sre_compile.py:71(_compile)
        1    0.000    0.000    0.000    0.000 sre_compile.py:759(compile)
        1    0.000    0.000    0.000    0.000 sre_parse.py:111(__init__)
        1    0.000    0.000    0.000    0.000 sre_parse.py:160(__len__)
        1    0.000    0.000    0.000    0.000 sre_parse.py:164(__getitem__)
        1    0.000    0.000    0.000    0.000 sre_parse.py:172(append)
        1    0.000    0.000    0.000    0.000 sre_parse.py:174(getwidth)
        1    0.000    0.000    0.000    0.000 sre_parse.py:224(__init__)
       14    0.000    0.000    0.000    0.000 sre_parse.py:233(__next)
       11    0.000    0.000    0.000    0.000 sre_parse.py:249(match)
       11    0.000    0.000    0.000    0.000 sre_parse.py:254(get)
        2    0.000    0.000    0.000    0.000 sre_parse.py:286(tell)
        1    0.000    0.000    0.000    0.000 sre_parse.py:295(_class_escape)
        1    0.000    0.000    0.000    0.000 sre_parse.py:408(_uniq)
        1    0.000    0.000    0.000    0.000 sre_parse.py:417(_parse_sub)
        1    0.000    0.000    0.000    0.000 sre_parse.py:475(_parse)
        1    0.000    0.000    0.000    0.000 sre_parse.py:76(__init__)
        2    0.000    0.000    0.000    0.000 sre_parse.py:81(groups)
        1    0.000    0.000    0.000    0.000 sre_parse.py:903(fix_flags)
        1    0.000    0.000    0.000    0.000 sre_parse.py:919(parse)
        1    0.000    0.000    0.000    0.000 ssl.py:1004(sendall)
      137    0.000    0.000    0.707    0.005 ssl.py:1041(recv_into)
        1    0.000    0.000    0.000    0.000 ssl.py:1106(_real_close)
        1    0.000    0.000    0.060    0.060 ssl.py:1110(do_handshake)
        1    0.000    0.000    0.000    0.000 ssl.py:1183(version)
        4    0.000    0.000    0.000    0.000 ssl.py:191(_dnsname_match)
        1    0.000    0.000    0.000    0.000 ssl.py:240(_inet_paton)
        1    0.000    0.000    0.000    0.000 ssl.py:276(match_hostname)
        1    0.000    0.000    0.001    0.001 ssl.py:387(__new__)
        1    0.000    0.000    0.000    0.000 ssl.py:391(_encode_hostname)
        1    0.000    0.000    0.060    0.060 ssl.py:399(wrap_socket)
        1    0.000    0.000    0.000    0.000 ssl.py:449(set_alpn_protocols)
        1    0.000    0.000    0.000    0.000 ssl.py:501(options)
        1    0.000    0.000    0.000    0.000 ssl.py:505(options)
        2    0.000    0.000    0.000    0.000 ssl.py:538(verify_mode)
        2    0.000    0.000    0.000    0.000 ssl.py:546(verify_mode)
        1    0.000    0.000    0.060    0.060 ssl.py:796(_create)
      277    0.000    0.000    0.000    0.000 ssl.py:890(_checkClosed)
        2    0.000    0.000    0.000    0.000 ssl.py:894(_check_connected)
      137    0.000    0.000    0.706    0.005 ssl.py:902(read)
        1    0.000    0.000    0.000    0.000 ssl.py:932(getpeercert)
        1    0.000    0.000    0.000    0.000 ssl.py:977(send)
        2    0.000    0.000    0.000    0.000 ssl_.py:211(resolve_cert_reqs)
        1    0.000    0.000    0.000    0.000 ssl_.py:234(resolve_ssl_version)
        1    0.000    0.000    0.001    0.001 ssl_.py:250(create_urllib3_context)
        1    0.000    0.000    0.000    0.000 ssl_.py:325(disable_check_hostname)
        1    0.000    0.000    0.066    0.066 ssl_.py:355(ssl_wrap_socket)
        2    0.000    0.000    0.000    0.000 ssl_.py:457(is_ipaddress)
        1    0.000    0.000    0.060    0.060 ssl_.py:481(_ssl_wrap_socket_impl)
        7    0.000    0.000    0.000    0.000 structures.py:42(__init__)
       40    0.000    0.000    0.000    0.000 structures.py:48(__setitem__)
       25    0.000    0.000    0.000    0.000 structures.py:53(__getitem__)
        6    0.000    0.000    0.000    0.000 structures.py:59(__iter__)
       27    0.000    0.000    0.000    0.000 structures.py:60(<genexpr>)
        2    0.000    0.000    0.000    0.000 structures.py:62(__len__)
        2    0.000    0.000    0.000    0.000 structures.py:82(copy)
        3    0.000    0.000    0.000    0.000 threading.py:216(__init__)
       23    0.000    0.000    0.000    0.000 threading.py:240(__enter__)
       23    0.000    0.000    0.000    0.000 threading.py:243(__exit__)
       22    0.000    0.000    0.000    0.000 threading.py:255(_is_owned)
       22    0.000    0.000    0.000    0.000 threading.py:335(notify)
        6    0.000    0.000    0.000    0.000 threading.py:75(RLock)
        4    0.000    0.000    0.000    0.000 timeout.py:102(__init__)
       12    0.000    0.000    0.000    0.000 timeout.py:119(_validate_timeout)
        1    0.000    0.000    0.000    0.000 timeout.py:165(from_float)
        2    0.000    0.000    0.000    0.000 timeout.py:181(clone)
        1    0.000    0.000    0.000    0.000 timeout.py:195(start_connect)
        3    0.000    0.000    0.000    0.000 timeout.py:220(connect_timeout)
        1    0.000    0.000    0.000    0.000 timeout.py:238(read_timeout)
       59    0.000    0.000    0.000    0.000 types.py:164(__get__)
        5    0.000    0.000    0.000    0.000 url.py:210(_encode_invalid_chars)
        3    0.000    0.000    0.000    0.000 url.py:244(_remove_path_dot_segments)
        4    0.000    0.000    0.000    0.000 url.py:274(_normalize_host)
        3    0.000    0.000    0.000    0.000 url.py:297(<listcomp>)
        9    0.000    0.000    0.000    0.000 url.py:302(_idna_encode)
        9    0.000    0.000    0.000    0.000 url.py:303(<listcomp>)
        1    0.000    0.000    0.000    0.000 url.py:320(_encode_target)
        3    0.000    0.000    0.000    0.000 url.py:330(parse_url)
       18    0.000    0.000    0.000    0.000 url.py:413(ensure_type)
        3    0.000    0.000    0.000    0.000 url.py:91(__new__)
        1    0.000    0.000    0.001    0.001 utils.py:175(get_netrc_auth)
        3    0.000    0.000    0.000    0.000 utils.py:182(<genexpr>)
        1    0.000    0.000    0.000    0.000 utils.py:240(extract_zipped_paths)
        7    0.000    0.000    0.000    0.000 utils.py:314(to_key_val_list)
        1    0.000    0.000    0.000    0.000 utils.py:482(_parse_content_type_header)
        1    0.000    0.000    0.000    0.000 utils.py:507(get_encoding_from_headers)
       29    0.000    0.000    0.000    0.000 utils.py:51(_has_surrogates)
        1    0.000    0.000    0.000    0.000 utils.py:550(iter_slices)
        1    0.000    0.000    0.000    0.000 utils.py:601(unquote_unreserved)
        1    0.000    0.000    0.000    0.000 utils.py:625(requote_uri)
        6    0.000    0.000    0.000    0.000 utils.py:708(set_environ)
        3    0.000    0.000    0.001    0.000 utils.py:730(should_bypass_proxies)
        3    0.000    0.000    0.000    0.000 utils.py:738(<lambda>)
        2    0.000    0.000    0.001    0.001 utils.py:791(get_environ_proxies)
        2    0.000    0.000    0.000    0.000 utils.py:803(select_proxy)
        1    0.000    0.000    0.000    0.000 utils.py:829(default_user_agent)
        1    0.000    0.000    0.000    0.000 utils.py:838(default_headers)
        1    0.000    0.000    0.000    0.000 utils.py:942(get_auth_from_url)
        4    0.000    0.000    0.000    0.000 utils.py:963(check_header_validity)
      667    0.002    0.000    0.002    0.000 {built-in method __new__ of type object at 0x8228a0}
      414    0.000    0.000    0.000    0.000 {built-in method _abc._abc_instancecheck}
    43/11    0.000    0.000    0.000    0.000 {built-in method _abc._abc_subclasscheck}
        2    0.000    0.000    0.000    0.000 {built-in method _imp._fix_co_filename}
       12    0.000    0.000    0.000    0.000 {built-in method _imp.acquire_lock}
        2    0.000    0.000    0.000    0.000 {built-in method _imp.is_builtin}
        2    0.000    0.000    0.000    0.000 {built-in method _imp.is_frozen}
       12    0.000    0.000    0.000    0.000 {built-in method _imp.release_lock}
        1    0.033    0.033    0.033    0.033 {built-in method _socket.getaddrinfo}
        1    0.000    0.000    0.000    0.000 {built-in method _socket.inet_pton}
        1    0.000    0.000    0.000    0.000 {built-in method _sre.compile}
        1    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISDIR}
        5    0.000    0.000    0.000    0.000 {built-in method _thread.allocate_lock}
        4    0.000    0.000    0.000    0.000 {built-in method _thread.get_ident}
        3    0.000    0.000    0.000    0.000 {built-in method builtins.__build_class__}
        1    0.000    0.000    0.000    0.000 {built-in method builtins.__import__}
        1    0.000    0.000    0.000    0.000 {built-in method builtins.all}
       18    0.000    0.000    0.000    0.000 {built-in method builtins.any}
        2    0.000    0.000    0.000    0.000 {built-in method builtins.callable}
      3/1    0.000    0.000    0.953    0.953 {built-in method builtins.exec}
       47    0.000    0.000    0.000    0.000 {built-in method builtins.getattr}
     1545    0.000    0.000    0.000    0.000 {built-in method builtins.hasattr}
     9088    0.002    0.000    0.003    0.000 {built-in method builtins.isinstance}
        3    0.000    0.000    0.000    0.000 {built-in method builtins.iter}
6801/6799    0.002    0.000    0.002    0.000 {built-in method builtins.len}
       56    0.000    0.000    0.000    0.000 {built-in method builtins.min}
     1153    0.001    0.000    0.001    0.000 {built-in method builtins.next}
      142    0.000    0.000    0.000    0.000 {built-in method builtins.ord}
        1    0.000    0.000    0.000    0.000 {built-in method builtins.print}
        6    0.000    0.000    0.000    0.000 {built-in method builtins.sorted}
        6    0.000    0.000    0.000    0.000 {built-in method from_bytes}
        2    0.000    0.000    0.000    0.000 {built-in method marshal.loads}
        9    0.000    0.000    0.000    0.000 {built-in method posix.fspath}
       13    0.000    0.000    0.000    0.000 {built-in method posix.stat}
        1    0.000    0.000    0.000    0.000 {built-in method time.monotonic}
        6    0.000    0.000    0.000    0.000 {built-in method time.time}
        1    0.000    0.000    0.000    0.000 {built-in method today}
        1    0.000    0.000    0.000    0.000 {built-in method zlib.decompressobj}
        3    0.000    0.000    0.000    0.000 {function HTTPResponse.close at 0x7fd724e96488}
        1    0.000    0.000    0.000    0.000 {function HTTPResponse.flush at 0x7fd724e96510}
        1    0.000    0.000    0.000    0.000 {function socket.close at 0x7fd7253efea0}
        1    0.000    0.000    0.000    0.000 {function socket.detach at 0x7fd7253eff28}
       23    0.000    0.000    0.000    0.000 {method '__enter__' of '_thread.lock' objects}
       23    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.lock' objects}
      137    0.000    0.000    0.000    0.000 {method '_checkClosed' of '_io._IOBase' objects}
      137    0.000    0.000    0.000    0.000 {method '_checkReadable' of '_io._IOBase' objects}
        1    0.000    0.000    0.000    0.000 {method '_set_alpn_protocols' of '_ssl._SSLContext' objects}
        1    0.000    0.000    0.000    0.000 {method '_wrap_socket' of '_ssl._SSLContext' objects}
        7    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.RLock' objects}
       22    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.lock' objects}
        1    0.000    0.000    0.000    0.000 {method 'append' of 'bytearray' objects}
       11    0.000    0.000    0.000    0.000 {method 'append' of 'collections.deque' objects}
     4731    0.001    0.000    0.001    0.000 {method 'append' of 'list' objects}
        6    0.000    0.000    0.000    0.000 {method 'bit_length' of 'int' objects}
        1    0.000    0.000    0.000    0.000 {method 'cast' of 'memoryview' objects}
        2    0.000    0.000    0.000    0.000 {method 'clear' of 'collections.OrderedDict' objects}
        1    0.000    0.000    0.000    0.000 {method 'close' of '_io.BufferedReader' objects}
        1    0.058    0.058    0.058    0.058 {method 'connect' of '_socket.socket' objects}
        7    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
        4    0.000    0.000    0.000    0.000 {method 'count' of 'bytes' objects}
        9    0.000    0.000    0.000    0.000 {method 'count' of 'str' objects}
        4    0.000    0.000    0.000    0.000 {method 'decode' of 'bytearray' objects}
      542    0.000    0.000    0.000    0.000 {method 'decode' of 'bytes' objects}
       31    0.003    0.000    0.003    0.000 {method 'decompress' of 'zlib.Decompress' objects}
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        1    0.060    0.060    0.060    0.060 {method 'do_handshake' of '_ssl._SSLSocket' objects}
  307/305    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
       11    0.000    0.000    0.000    0.000 {method 'endswith' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {method 'extend' of 'bytearray' objects}
        2    0.000    0.000    0.000    0.000 {method 'extend' of 'collections.deque' objects}
        6    0.000    0.000    0.000    0.000 {method 'extend' of 'list' objects}
        1    0.000    0.000    0.000    0.000 {method 'fileno' of '_socket.socket' objects}
       10    0.000    0.000    0.000    0.000 {method 'find' of 'bytearray' objects}
       35    0.000    0.000    0.000    0.000 {method 'find' of 'str' objects}
      818    0.001    0.000    0.001    0.000 {method 'findall' of 're.Pattern' objects}
        1    0.000    0.000    0.000    0.000 {method 'flush' of '_io.BufferedReader' objects}
        1    0.000    0.000    0.000    0.000 {method 'flush' of 'zlib.Decompress' objects}
        3    0.000    0.000    0.000    0.000 {method 'format' of 'str' objects}
        5    0.000    0.000    0.000    0.000 {method 'fullmatch' of 're.Pattern' objects}
     5787    0.001    0.000    0.001    0.000 {method 'get' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 {method 'getpeercert' of '_ssl._SSLSocket' objects}
        1    0.000    0.000    0.000    0.000 {method 'getpeername' of '_socket.socket' objects}
        1    0.000    0.000    0.000    0.000 {method 'getsockopt' of '_socket.socket' objects}
        3    0.000    0.000    0.000    0.000 {method 'gettimeout' of '_socket.socket' objects}
        8    0.000    0.000    0.000    0.000 {method 'groups' of 're.Match' objects}
        2    0.000    0.000    0.000    0.000 {method 'index' of 'list' objects}
        1    0.000    0.000    0.000    0.000 {method 'insert' of 'list' objects}
        4    0.000    0.000    0.000    0.000 {method 'isalnum' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {method 'isascii' of 'str' objects}
        4    0.000    0.000    0.000    0.000 {method 'isidentifier' of 'str' objects}
        4    0.000    0.000    0.000    0.000 {method 'items' of 'collections.OrderedDict' objects}
     1413    0.001    0.000    0.001    0.000 {method 'items' of 'dict' objects}
    63/11    0.001    0.000    0.190    0.017 {method 'join' of 'bytes' objects}
      707    0.001    0.000    0.001    0.000 {method 'join' of 'str' objects}
     1221    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
        1    0.006    0.006    0.006    0.006 {method 'load_verify_locations' of '_ssl._SSLContext' objects}
     1718    0.001    0.000    0.001    0.000 {method 'lower' of 'str' objects}
       22    0.000    0.000    0.000    0.000 {method 'lstrip' of 'str' objects}
       41    0.000    0.000    0.000    0.000 {method 'match' of 're.Pattern' objects}
       52    0.000    0.000    0.000    0.000 {method 'partition' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {method 'pop' of 'collections.OrderedDict' objects}
       11    0.000    0.000    0.000    0.000 {method 'pop' of 'collections.deque' objects}
       14    0.000    0.000    0.000    0.000 {method 'pop' of 'dict' objects}
     1344    0.000    0.000    0.000    0.000 {method 'pop' of 'list' objects}
       20    0.000    0.000    0.000    0.000 {method 'popleft' of 'collections.deque' objects}
       52    0.000    0.000    0.175    0.003 {method 'read' of '_io.BufferedReader' objects}
        2    0.000    0.000    0.000    0.000 {method 'read' of '_io.FileIO' objects}
        2    0.000    0.000    0.000    0.000 {method 'read' of '_io.StringIO' objects}
      137    0.706    0.005    0.706    0.005 {method 'read' of '_ssl._SSLSocket' objects}
       44    0.000    0.000    0.533    0.012 {method 'readline' of '_io.BufferedReader' objects}
        2    0.000    0.000    0.000    0.000 {method 'readlines' of '_io._IOBase' objects}
        7    0.000    0.000    0.000    0.000 {method 'release' of '_thread.RLock' objects}
        1    0.000    0.000    0.000    0.000 {method 'replace' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {method 'reverse' of 'list' objects}
        2    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
       31    0.000    0.000    0.000    0.000 {method 'rpartition' of 'str' objects}
        5    0.000    0.000    0.000    0.000 {method 'rstrip' of 'bytes' objects}
       71    0.000    0.000    0.000    0.000 {method 'rstrip' of 'str' objects}
       21    0.000    0.000    0.000    0.000 {method 'search' of 're.Pattern' objects}
        4    0.000    0.000    0.000    0.000 {method 'seek' of '_io.StringIO' objects}
        1    0.000    0.000    0.000    0.000 {method 'set_ciphers' of '_ssl._SSLContext' objects}
       19    0.000    0.000    0.000    0.000 {method 'setdefault' of 'collections.OrderedDict' objects}
        8    0.000    0.000    0.000    0.000 {method 'setdefault' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 {method 'setsockopt' of '_socket.socket' objects}
        4    0.000    0.000    0.000    0.000 {method 'settimeout' of '_socket.socket' objects}
        5    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
       25    0.000    0.000    0.000    0.000 {method 'split' of 'bytes' objects}
       34    0.000    0.000    0.000    0.000 {method 'split' of 'str' objects}
       53    0.000    0.000    0.000    0.000 {method 'startswith' of 'str' objects}
       40    0.000    0.000    0.000    0.000 {method 'strip' of 'str' objects}
       10    0.000    0.000    0.000    0.000 {method 'sub' of 're.Pattern' objects}
        4    0.000    0.000    0.000    0.000 {method 'subn' of 're.Pattern' objects}
        2    0.000    0.000    0.000    0.000 {method 'toordinal' of 'datetime.date' objects}
        2    0.000    0.000    0.000    0.000 {method 'translate' of 'bytearray' objects}
        2    0.000    0.000    0.000    0.000 {method 'truncate' of '_io.StringIO' objects}
        2    0.000    0.000    0.000    0.000 {method 'update' of 'collections.OrderedDict' objects}
        1    0.000    0.000    0.000    0.000 {method 'update' of 'dict' objects}
       11    0.000    0.000    0.000    0.000 {method 'upper' of 'str' objects}
       12    0.000    0.000    0.000    0.000 {method 'values' of 'collections.OrderedDict' objects}
        2    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 {method 'values' of 'mappingproxy' objects}
        1    0.000    0.000    0.000    0.000 {method 'version' of '_ssl._SSLSocket' objects}
        1    0.000    0.000    0.000    0.000 {method 'write' of '_io.StringIO' objects}
        1    0.000    0.000    0.000    0.000 {method 'write' of '_ssl._SSLSocket' objects}


